trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
552,False,"{'a': 0.002, 'e': 0.45181280070179025}",25,3,1.9502238142543362,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
553,False,"{'a': 0.002, 'e': 0.45002767272740274}",30,16,-37.004397926756155,"{0: 10, 1: 0, 2: 3, 3: 1, 4: 0}",1
554,False,"{'a': 0.002, 'e': 0.4482407446429244}",25,11,-114.0614916540875,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 3}",1
555,False,"{'a': 0.002, 'e': 0.4464520235960651}",20,8,-10.021316619553954,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
556,False,"{'a': 0.002, 'e': 0.4446615167417068}",30,19,-21.767115116528053,"{0: 9, 1: 0, 2: 0, 3: 2, 4: 0}",1
557,False,"{'a': 0.002, 'e': 0.4428692312418743}",20,4,-17.398615425206227,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
558,False,"{'a': 0.002, 'e': 0.44107517426570736}",20,0,-33.312548621626604,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
559,False,"{'a': 0.002, 'e': 0.43927935298943144}",25,13,-0.36901514926134027,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
560,False,"{'a': 0.002, 'e': 0.4374817745963293}",25,0,-26.684507648382073,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
561,False,"{'a': 0.002, 'e': 0.4356824462767121}",20,16,7.155089032507049,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.002, 'e': 0.43388137522789066}",25,9,15.893786673305524,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
563,False,"{'a': 0.002, 'e': 0.4320785686541468}",20,9,-30.633445301083388,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
564,False,"{'a': 0.002, 'e': 0.4302740337667045}",25,0,-81.71073160253486,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 1}",0
565,False,"{'a': 0.002, 'e': 0.42846777778370077}",20,4,15.63159358588959,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.002, 'e': 0.42665980793015723}",25,7,-0.7505336485557712,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
567,False,"{'a': 0.002, 'e': 0.4248501314379508}",20,1,-87.8694450009392,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 1}",1
568,False,"{'a': 0.002, 'e': 0.42303875554578513}",20,0,-35.09846537571445,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
569,False,"{'a': 0.002, 'e': 0.42122568749916134}",30,12,-45.10162292193481,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 1}",1
570,False,"{'a': 0.002, 'e': 0.41941093455034917}",20,8,11.034598112075065,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.002, 'e': 0.41759450395835795}",20,2,10.52594579406778,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
572,False,"{'a': 0.002, 'e': 0.4157764029889078}",30,8,8.25300572821082,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
573,False,"{'a': 0.002, 'e': 0.4139566389144}",25,14,8.65504269559629,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.002, 'e': 0.4121352190138885}",25,13,-27.44122939670677,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
575,False,"{'a': 0.002, 'e': 0.4103121505730504}",20,11,13.038419326757674,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.002, 'e': 0.40848744088415717}",25,0,-32.54826189458955,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
577,False,"{'a': 0.002, 'e': 0.40666109724604504}",20,0,-33.07284900144347,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
578,False,"{'a': 0.002, 'e': 0.4048331269640863}",25,0,-120.59397318007328,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
579,False,"{'a': 0.002, 'e': 0.4030035373501593}",20,9,-20.52628758472673,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
580,False,"{'a': 0.002, 'e': 0.4011723357226203}",20,11,5.042670756008064,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
581,False,"{'a': 0.002, 'e': 0.3993395294062732}",20,0,-38.719207143386015,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
582,False,"{'a': 0.002, 'e': 0.397505125732341}",20,0,-63.877660365448236,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
583,False,"{'a': 0.002, 'e': 0.39566913203843584}",25,0,14.60240751044271,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
584,False,"{'a': 0.002, 'e': 0.3938315556685301}",25,13,15.666344154245685,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.002, 'e': 0.39199240397292684}",20,0,-120.75968884564827,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",1
586,False,"{'a': 0.002, 'e': 0.3901516843082303}",25,11,11.145380968130906,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.002, 'e': 0.38830940403731673}",25,0,-12.48794596805487,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
588,False,"{'a': 0.002, 'e': 0.38646557052930475}",20,10,5.9522157667650335,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
589,False,"{'a': 0.002, 'e': 0.38462019115952595}",25,11,-18.326689523316045,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
590,False,"{'a': 0.002, 'e': 0.38277327330949534}",25,14,20.566016885049653,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.002, 'e': 0.38092482436688185}",20,8,3.4312141187887586,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
592,False,"{'a': 0.002, 'e': 0.3790748517254788}",30,10,-14.452934890023855,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",1
593,False,"{'a': 0.002, 'e': 0.37722336278517427}",20,10,-22.886280050790134,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
594,False,"{'a': 0.002, 'e': 0.37537036495192155}",30,13,14.895864297547556,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
595,False,"{'a': 0.002, 'e': 0.37351586563770955}",20,0,-68.48687905789684,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",1
596,False,"{'a': 0.002, 'e': 0.371659872260533}",30,15,-27.300597417339052,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
597,False,"{'a': 0.002, 'e': 0.36980239224436295}",30,18,9.925481321019578,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
598,False,"{'a': 0.002, 'e': 0.36794343301911697}",20,13,7.857255875895372,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.002, 'e': 0.36608300202062954}",25,13,-32.209869437173886,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
600,False,"{'a': 0.002, 'e': 0.36422110669062213}",20,13,12.082112339339309,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.002, 'e': 0.3623577544766736}",25,3,-16.095449880059785,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 0}",1
602,False,"{'a': 0.002, 'e': 0.3604929528321903}",30,0,-54.38698269958513,"{0: 23, 1: 3, 2: 3, 3: 0, 4: 1}",0
603,False,"{'a': 0.002, 'e': 0.35862670921637635}",20,0,-8.58755425327378,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
604,False,"{'a': 0.002, 'e': 0.35675903109420365}",20,0,-70.1013043991305,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
605,False,"{'a': 0.002, 'e': 0.3548899259363823}",20,8,9.716269225319506,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.002, 'e': 0.3530194012193304}",20,8,1.0735885261530203,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
607,False,"{'a': 0.002, 'e': 0.3511474644251443}",30,2,-36.328634929553196,"{0: 23, 1: 1, 2: 3, 3: 0, 4: 1}",1
608,False,"{'a': 0.002, 'e': 0.34927412304156863}",25,0,-18.552386628105427,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
609,False,"{'a': 0.002, 'e': 0.34739938456196656}",30,0,-21.245274992567985,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
610,False,"{'a': 0.002, 'e': 0.3455232564852894}",20,12,2.9870234954445074,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
611,False,"{'a': 0.002, 'e': 0.34364574631604705}",30,19,4.856177755705611,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
612,False,"{'a': 0.002, 'e': 0.3417668615642776}",25,10,10.802547755696118,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
613,False,"{'a': 0.002, 'e': 0.3398866097455176}",25,17,-25.720780968308397,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
614,False,"{'a': 0.002, 'e': 0.33800499838077175}",25,0,7.135089867860639,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
615,False,"{'a': 0.002, 'e': 0.3361220349964831}",30,0,-132.35994699551873,"{0: 24, 1: 2, 2: 0, 3: 0, 4: 4}",0
616,False,"{'a': 0.002, 'e': 0.3342377271245026}",20,0,-43.17738803344099,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
617,False,"{'a': 0.002, 'e': 0.33235208230205926}",20,0,-25.55994284112026,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
618,False,"{'a': 0.002, 'e': 0.33046510807172985}",25,18,0.6814361916758749,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
619,False,"{'a': 0.002, 'e': 0.3285768119814088}",20,0,-2.9521995432460404,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
620,False,"{'a': 0.002, 'e': 0.3266872015842779}",20,10,5.941429917915236,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
621,False,"{'a': 0.002, 'e': 0.32479628443877623}",30,2,32.712415223468355,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 0}",1
622,False,"{'a': 0.002, 'e': 0.3229040681085699}",30,13,-35.2991199505835,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
623,False,"{'a': 0.002, 'e': 0.32101056016252166}",30,12,26.813120575633338,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.002, 'e': 0.31911576817466075}",25,2,1.537080816311225,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 0}",1
625,False,"{'a': 0.002, 'e': 0.3172196997241527}",25,8,24.725119708540593,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.002, 'e': 0.3153223623952687}",25,5,-14.721002781105526,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
627,False,"{'a': 0.002, 'e': 0.3134237637773555}",30,13,-3.1790861041792726,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
628,False,"{'a': 0.002, 'e': 0.3115239114648051}",30,13,-51.4648242141667,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 1}",1
629,False,"{'a': 0.002, 'e': 0.3096228130570242}",20,10,5.325608330210054,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
630,False,"{'a': 0.002, 'e': 0.3077204761584039}",30,16,-49.10288410105996,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
631,False,"{'a': 0.002, 'e': 0.30581690837828934}",20,4,-9.694080353935156,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
632,False,"{'a': 0.002, 'e': 0.3039121173309489}",20,14,10.192611306540805,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.002, 'e': 0.30200611063554444}",25,15,-46.42989678774668,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 1}",1
634,False,"{'a': 0.002, 'e': 0.3000988959161001}",30,17,-0.41035199643485565,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
635,False,"{'a': 0.002, 'e': 0.2981904808014722}",20,9,-3.799348280087953,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
636,False,"{'a': 0.002, 'e': 0.29628087292531874}",20,4,-45.653822314237885,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
637,False,"{'a': 0.002, 'e': 0.29437007992606856}",30,23,12.670183125996854,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.002, 'e': 0.29245810944689116}",20,12,3.8105824552638965,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
639,False,"{'a': 0.002, 'e': 0.29054496913566596}",20,8,6.056979020732065,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
640,False,"{'a': 0.002, 'e': 0.2886306666449516}",20,4,14.435032887944045,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
641,False,"{'a': 0.002, 'e': 0.2867152096319555}",25,14,8.186914787543873,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
642,False,"{'a': 0.002, 'e': 0.28479860575850313}",25,3,-30.795506607830568,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
643,False,"{'a': 0.002, 'e': 0.2828808626910075}",25,16,-28.47935646958181,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
644,False,"{'a': 0.002, 'e': 0.28096198810043826}",25,13,9.291147608539115,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
645,False,"{'a': 0.002, 'e': 0.2790419896622912}",35,15,33.019573150834596,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.002, 'e': 0.2771208750565576}",25,10,15.937032344246608,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
647,False,"{'a': 0.002, 'e': 0.2751986519676933}",30,0,36.99697712529295,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
648,False,"{'a': 0.002, 'e': 0.273275328084588}",20,14,-1.4925234152737934,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
649,False,"{'a': 0.002, 'e': 0.2713509111005347}",20,6,-4.85901890258299,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
650,False,"{'a': 0.002, 'e': 0.26942540871319887}",20,10,10.292045924221261,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
651,False,"{'a': 0.002, 'e': 0.26749882862458735}",25,11,19.713047397050023,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.002, 'e': 0.265571178541018}",20,7,-42.538264116103974,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
653,False,"{'a': 0.002, 'e': 0.2636424661730887}",35,5,43.99433983847612,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.002, 'e': 0.2617126992356461}",20,14,-31.437653013838997,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
655,False,"{'a': 0.002, 'e': 0.25978188544775555}",25,1,-37.19793439001306,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 1}",1
656,False,"{'a': 0.002, 'e': 0.25785003253266964}",20,13,15.35952169655451,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.002, 'e': 0.2559171482177973}",25,17,4.44697559256168,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
658,False,"{'a': 0.002, 'e': 0.2539832402346734}",25,11,-9.12207416973729,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
659,False,"{'a': 0.002, 'e': 0.25204831631892716}",25,17,3.2133007716037474,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
660,False,"{'a': 0.002, 'e': 0.2501123842102517}",30,15,11.536231683249841,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
661,False,"{'a': 0.002, 'e': 0.2481754516523729}",20,13,14.401297862092369,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.002, 'e': 0.24623752639301838}",20,0,-50.7040174154133,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
663,False,"{'a': 0.002, 'e': 0.24429861618388662}",20,12,-23.31696928041923,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
664,False,"{'a': 0.002, 'e': 0.24235872878061585}",25,7,15.185143605817439,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.002, 'e': 0.2404178719427531}",20,7,10.098015568907456,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
666,False,"{'a': 0.002, 'e': 0.23847605343372313}",20,8,11.192802224172294,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
667,False,"{'a': 0.002, 'e': 0.2365332810207974}",25,12,-11.707104714930505,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
668,False,"{'a': 0.002, 'e': 0.23458956247506296}",20,10,3.5867672025923976,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
669,False,"{'a': 0.002, 'e': 0.23264490557139142}",20,11,14.7906006842098,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.002, 'e': 0.2306993180884078}",20,2,-0.9158629079307588,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
671,False,"{'a': 0.002, 'e': 0.22875280780845939}",20,14,9.754729648032335,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.002, 'e': 0.22680538251758475}",20,0,3.144008231732431,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",1
673,False,"{'a': 0.002, 'e': 0.22485705000548248}",30,14,30.13443436139152,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.002, 'e': 0.22290781806547996}",20,10,-7.780458937167283,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
675,False,"{'a': 0.002, 'e': 0.22095769449450242}",25,4,-6.814432734870286,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 0}",1
676,False,"{'a': 0.002, 'e': 0.2190066870930415}",25,0,-6.882300937598357,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
677,False,"{'a': 0.002, 'e': 0.2170548036651242}",25,11,26.026441036504796,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.002, 'e': 0.21510205201828167}",20,14,11.298872041749732,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.002, 'e': 0.21314843996351787}",25,16,0.4423215372813363,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
680,False,"{'a': 0.002, 'e': 0.2111939753152784}",30,16,27.824845909961173,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.002, 'e': 0.20923866589141926}",20,9,-23.975034029881975,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
682,False,"{'a': 0.002, 'e': 0.20728251951317556}",20,16,8.749287901278976,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.002, 'e': 0.20532554400513015}",25,0,-82.12580680978361,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
684,False,"{'a': 0.002, 'e': 0.20336774719518252}",30,22,4.684399840743704,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
685,False,"{'a': 0.002, 'e': 0.20140913691451726}",25,5,32.07002827870201,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.002, 'e': 0.19944972099757285}",25,13,15.590329202802057,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.002, 'e': 0.19748950728201042}",25,14,9.612895055376784,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.002, 'e': 0.19552850360868218}",20,16,6.224215496693439,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.002, 'e': 0.1935667178216002}",30,11,31.054476693065943,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.002, 'e': 0.19160415776790501}",20,10,-8.2230457740409,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
691,False,"{'a': 0.002, 'e': 0.18964083129783424}",30,15,-18.08795963001981,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
692,False,"{'a': 0.002, 'e': 0.18767674626469114}",20,3,-32.482373885861705,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
693,False,"{'a': 0.002, 'e': 0.1857119105248132}",25,9,30.552806882252856,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.002, 'e': 0.18374633193754078}",30,22,6.864512614454038,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
695,False,"{'a': 0.002, 'e': 0.18178001836518562}",20,0,18.057269127910697,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
696,False,"{'a': 0.002, 'e': 0.17981297767299936}",20,3,27.728907098328037,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.002, 'e': 0.17784521772914216}",25,12,15.958329995880627,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.002, 'e': 0.17587674640465117}",20,13,12.842052914678977,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.002, 'e': 0.17390757157340905}",25,2,30.23348318255768,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.002, 'e': 0.17193770111211254}",25,16,4.94111033779529,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
701,False,"{'a': 0.002, 'e': 0.16996714290024081}",20,14,13.111261609763382,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.002, 'e': 0.1679959048200241}",20,6,18.87132378336901,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.002, 'e': 0.1660239947564121}",20,14,9.248732947350762,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.002, 'e': 0.16405142059704247}",20,13,11.52653037027572,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.002, 'e': 0.1620781902322094}",20,0,8.445471231814203,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
706,False,"{'a': 0.002, 'e': 0.16010431155483126}",30,18,10.802461488358082,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.002, 'e': 0.1581297924604204}",20,5,10.392361494427245,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.002, 'e': 0.15615464084705052}",25,0,-37.059019227890005,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
709,False,"{'a': 0.002, 'e': 0.15417886461532546}",25,15,3.789478889724559,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
710,False,"{'a': 0.002, 'e': 0.15220247166834752}",25,8,4.2046062516177685,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
711,False,"{'a': 0.002, 'e': 0.15022546991168584}",25,15,-25.41272138728409,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
712,False,"{'a': 0.002, 'e': 0.14824786725334482}",30,19,21.36443020033408,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.002, 'e': 0.14626967160373244}",30,8,-70.42742203899081,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 2}",1
714,False,"{'a': 0.002, 'e': 0.14429089087562869}",25,12,-2.568414587032689,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
715,False,"{'a': 0.002, 'e': 0.1423115329841538}",20,16,4.39787749758073,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.002, 'e': 0.14033160584673673}",20,14,12.533183265479526,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.002, 'e': 0.13835111738308337}",20,6,19.445330309917146,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.002, 'e': 0.13637007551514496}",25,6,-19.615210542076163,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 1}",1
719,False,"{'a': 0.002, 'e': 0.13438848816708632}",20,14,-0.33556859106566517,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
720,False,"{'a': 0.002, 'e': 0.1324063632652542}",20,12,16.626343216853563,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.002, 'e': 0.13042370873814554}",25,17,-40.29444428004508,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
722,False,"{'a': 0.002, 'e': 0.12844053251637585}",20,8,22.59751219733502,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.002, 'e': 0.12645684253264733}",20,10,18.29051602848168,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.002, 'e': 0.12447264672171729}",20,13,12.721170781532086,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.002, 'e': 0.12248795302036633}",20,13,13.30449684723811,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.002, 'e': 0.12050276936736662}",25,9,30.76387201102545,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.002, 'e': 0.11851710370345009}",25,5,36.5257090235772,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.002, 'e': 0.11653096397127678}",25,0,15.63420351726384,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",1
729,False,"{'a': 0.002, 'e': 0.11454435811540296}",20,12,16.889312712318137,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.002, 'e': 0.1125572940822494}",20,8,7.192721407623,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
731,False,"{'a': 0.002, 'e': 0.11056977982006959}",20,2,20.283688081112984,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
732,False,"{'a': 0.002, 'e': 0.10858182327891792}",20,14,14.583401545361795,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.002, 'e': 0.10659343241061792}",25,17,13.245494856938627,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.002, 'e': 0.10460461516873039}",25,10,26.351163333310613,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.002, 'e': 0.10261537950852166}",20,16,6.69224589913917,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.002, 'e': 0.10062573338693173}",20,13,11.707122349084521,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
